track_id,condition_id,reference_id,generation,metric,paired_point_delta,ci_lower,ci_upper,confidence_method,world_count
paired_original_bank,legacy_registry_A26,v04_cumulative,1,query_cost,-47.67333333333333,-47.84,-47.503249999999994,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A27,v04_cumulative,1,uar,0.0022360640232017043,0.0010935346390056535,0.003639339309040396,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A27,v04_cumulative,1,frr,0.0048046506215165975,0.003316936997794969,0.006430402370781588,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A27,v04_cumulative,1,residual_escalation_rate,0.07220000000000001,0.060133333333333344,0.08413333333333332,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A27,v04_cumulative,1,query_cost,-47.67333333333333,-47.85,-47.49666666666667,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A28,v04_cumulative,1,uar,0.0022360640232017043,0.00106881399096073,0.003635623845927288,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A28,v04_cumulative,1,frr,0.0048046506215165975,0.003319780138400815,0.006456532593505731,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A28,v04_cumulative,1,residual_escalation_rate,0.07220000000000001,0.05939666666666667,0.08393500000000001,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A28,v04_cumulative,1,query_cost,-47.67333333333333,-47.846666666666664,-47.499916666666664,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A29,v04_cumulative,1,uar,0.0022360640232017043,0.000983620064349231,0.0037015597199700464,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A29,v04_cumulative,1,frr,0.0048046506215165975,0.0033067894784146413,0.006394328718065142,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A29,v04_cumulative,1,residual_escalation_rate,0.07220000000000001,0.06046666666666667,0.08420166666666667,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A29,v04_cumulative,1,query_cost,-47.67333333333333,-47.84341666666667,-47.499916666666664,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A30,v04_cumulative,1,uar,0.0022360640232017043,0.0010039592511286353,0.003622688484690296,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A30,v04_cumulative,1,frr,0.0048046506215165975,0.0033592842120083533,0.006423379317849192,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A30,v04_cumulative,1,residual_escalation_rate,0.07220000000000001,0.06079666666666666,0.08400166666666667,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A30,v04_cumulative,1,query_cost,-47.67333333333333,-47.84675,-47.49666666666667,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A31,v04_cumulative,1,uar,0.0022360640232017043,0.0010771080310256035,0.0036138856748458184,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A31,v04_cumulative,1,frr,0.0048046506215165975,0.0033425692634193923,0.006462390680336814,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A31,v04_cumulative,1,residual_escalation_rate,0.07220000000000001,0.06020000000000001,0.08420166666666666,paired_world_bootstrap_2000,300
paired_original_bank,legacy_registry_A31,v04_cumulative,1,query_cost,-47.67333333333333,-47.846666666666664,-47.49333333333333,paired_world_bootstrap_2000,300
