result_type,identifier,value
nonpositive_forward_transfer,A5-g1-corruption_composition_leave_out-structural,0.0
nonpositive_forward_transfer,A5-g1-corruption_composition_leave_out-surface,0.0
nonpositive_forward_transfer,A5-g1-corruption_family_leave_out-adversarial,0.0
nonpositive_forward_transfer,A5-g1-corruption_family_leave_out-structural,0.0
nonpositive_forward_transfer,A5-g1-corruption_family_leave_out-surface,0.0
nonpositive_forward_transfer,A5-g1-domain_leave_out-adversarial,0.0
nonpositive_forward_transfer,A5-g1-domain_leave_out-structural,0.0
nonpositive_forward_transfer,A5-g1-domain_leave_out-surface,0.0
nonpositive_forward_transfer,A5-g1-generator_leave_out-adversarial,0.0
nonpositive_forward_transfer,A5-g1-generator_leave_out-structural,0.0
nonpositive_forward_transfer,A5-g1-generator_leave_out-surface,0.0
nonpositive_forward_transfer,A5-g1-long_horizon_recurrence-adversarial,0.0
nonpositive_forward_transfer,A5-g1-long_horizon_recurrence-structural,0.0
nonpositive_forward_transfer,A5-g1-long_horizon_recurrence-surface,0.0
nonpositive_forward_transfer,A5-g1-policy_semantic_transfer-adversarial,0.0
nonpositive_forward_transfer,A5-g1-policy_semantic_transfer-structural,0.0
nonpositive_forward_transfer,A5-g1-policy_semantic_transfer-surface,0.0
nonpositive_forward_transfer,A5-g2-corruption_composition_leave_out-adversarial,0.0
nonpositive_forward_transfer,A5-g2-corruption_family_leave_out-surface,-0.03251193210902825
nonpositive_forward_transfer,A5-g2-domain_leave_out-structural,-0.007062114356231941
nonpositive_forward_transfer,A5-g2-long_horizon_recurrence-adversarial,0.0
nonpositive_forward_transfer,A5-g2-policy_semantic_transfer-adversarial,0.0
nonpositive_forward_transfer,A5-g2-policy_semantic_transfer-surface,-0.01176271641422677
nonpositive_forward_transfer,A5-g3-corruption_composition_leave_out-adversarial,0.0
nonpositive_forward_transfer,A5-g3-corruption_composition_leave_out-surface,-0.04657941595441595
nonpositive_forward_transfer,A5-g3-corruption_family_leave_out-adversarial,0.0
nonpositive_forward_transfer,A5-g3-domain_leave_out-adversarial,0.0
nonpositive_forward_transfer,A5-g3-generator_leave_out-adversarial,0.0
nonpositive_forward_transfer,A5-g3-policy_semantic_transfer-adversarial,0.0
nonpositive_forward_transfer,A6-g1-corruption_composition_leave_out-adversarial,0.0
nonpositive_forward_transfer,A6-g1-corruption_composition_leave_out-structural,0.0
nonpositive_forward_transfer,A6-g1-corruption_composition_leave_out-surface,0.0
nonpositive_forward_transfer,A6-g1-corruption_family_leave_out-adversarial,0.0
nonpositive_forward_transfer,A6-g1-corruption_family_leave_out-structural,0.0
nonpositive_forward_transfer,A6-g1-corruption_family_leave_out-surface,0.0
nonpositive_forward_transfer,A6-g1-domain_leave_out-adversarial,0.0
nonpositive_forward_transfer,A6-g1-domain_leave_out-structural,0.0
nonpositive_forward_transfer,A6-g1-domain_leave_out-surface,0.0
nonpositive_forward_transfer,A6-g1-generator_leave_out-adversarial,0.0
nonpositive_forward_transfer,A6-g1-generator_leave_out-structural,0.0
nonpositive_forward_transfer,A6-g1-generator_leave_out-surface,0.0
nonpositive_forward_transfer,A6-g1-long_horizon_recurrence-adversarial,0.0
nonpositive_forward_transfer,A6-g1-long_horizon_recurrence-structural,0.0
nonpositive_forward_transfer,A6-g1-long_horizon_recurrence-surface,0.0
nonpositive_forward_transfer,A6-g1-policy_semantic_transfer-adversarial,0.0
nonpositive_forward_transfer,A6-g1-policy_semantic_transfer-structural,0.0
nonpositive_forward_transfer,A6-g1-policy_semantic_transfer-surface,0.0
nonpositive_forward_transfer,A6-g2-corruption_composition_leave_out-adversarial,0.0
nonpositive_forward_transfer,A6-g2-corruption_family_leave_out-surface,-0.03251193210902825
nonpositive_forward_transfer,A6-g2-domain_leave_out-structural,-0.007062114356231941
nonpositive_forward_transfer,A6-g2-long_horizon_recurrence-adversarial,0.0
nonpositive_forward_transfer,A6-g2-policy_semantic_transfer-adversarial,0.0
nonpositive_forward_transfer,A6-g2-policy_semantic_transfer-surface,-0.01176271641422677
nonpositive_forward_transfer,A6-g3-corruption_composition_leave_out-adversarial,0.0
nonpositive_forward_transfer,A6-g3-corruption_composition_leave_out-surface,-0.04657941595441595
nonpositive_forward_transfer,A6-g3-corruption_family_leave_out-adversarial,0.0
nonpositive_forward_transfer,A6-g3-domain_leave_out-adversarial,0.0
nonpositive_forward_transfer,A6-g3-generator_leave_out-adversarial,0.0
nonpositive_forward_transfer,A6-g3-policy_semantic_transfer-adversarial,0.0
nonpositive_forward_transfer,A7-g1-corruption_composition_leave_out-adversarial,0.0
nonpositive_forward_transfer,A7-g1-corruption_composition_leave_out-structural,0.0
nonpositive_forward_transfer,A7-g1-corruption_composition_leave_out-surface,0.0
nonpositive_forward_transfer,A7-g1-corruption_family_leave_out-adversarial,0.0
nonpositive_forward_transfer,A7-g1-corruption_family_leave_out-structural,0.0
nonpositive_forward_transfer,A7-g1-corruption_family_leave_out-surface,0.0
nonpositive_forward_transfer,A7-g1-domain_leave_out-adversarial,0.0
nonpositive_forward_transfer,A7-g1-domain_leave_out-structural,0.0
nonpositive_forward_transfer,A7-g1-domain_leave_out-surface,0.0
nonpositive_forward_transfer,A7-g1-generator_leave_out-adversarial,0.0
nonpositive_forward_transfer,A7-g1-generator_leave_out-structural,0.0
nonpositive_forward_transfer,A7-g1-generator_leave_out-surface,0.0
nonpositive_forward_transfer,A7-g1-long_horizon_recurrence-adversarial,0.0
nonpositive_forward_transfer,A7-g1-long_horizon_recurrence-structural,0.0
nonpositive_forward_transfer,A7-g1-long_horizon_recurrence-surface,0.0
nonpositive_forward_transfer,A7-g1-policy_semantic_transfer-adversarial,0.0
nonpositive_forward_transfer,A7-g1-policy_semantic_transfer-structural,0.0
nonpositive_forward_transfer,A7-g1-policy_semantic_transfer-surface,0.0
nonpositive_forward_transfer,A7-g2-corruption_composition_leave_out-adversarial,0.0
nonpositive_forward_transfer,A7-g2-corruption_family_leave_out-adversarial,0.0
nonpositive_forward_transfer,A7-g2-corruption_family_leave_out-surface,-0.04497413301619557
nonpositive_forward_transfer,A7-g2-generator_leave_out-adversarial,0.0
nonpositive_forward_transfer,A7-g2-long_horizon_recurrence-adversarial,0.0
nonpositive_forward_transfer,A7-g2-policy_semantic_transfer-adversarial,0.0
nonpositive_forward_transfer,A7-g3-corruption_composition_leave_out-adversarial,0.0
nonpositive_forward_transfer,A7-g3-corruption_composition_leave_out-surface,-0.04895868945868942
nonpositive_forward_transfer,A7-g3-corruption_family_leave_out-adversarial,0.0
nonpositive_forward_transfer,A7-g3-domain_leave_out-adversarial,0.0
nonpositive_forward_transfer,A7-g3-generator_leave_out-surface,-0.023008906905674142
nonpositive_forward_transfer,A7-g3-long_horizon_recurrence-adversarial,0.0
nonpositive_forward_transfer,A7-g3-policy_semantic_transfer-adversarial,0.0
nonpositive_forward_transfer,A8-g1-corruption_composition_leave_out-adversarial,0.0
nonpositive_forward_transfer,A8-g1-corruption_composition_leave_out-structural,0.0
nonpositive_forward_transfer,A8-g1-corruption_composition_leave_out-surface,0.0
nonpositive_forward_transfer,A8-g1-corruption_family_leave_out-adversarial,0.0
nonpositive_forward_transfer,A8-g1-corruption_family_leave_out-structural,0.0
nonpositive_forward_transfer,A8-g1-corruption_family_leave_out-surface,0.0
nonpositive_forward_transfer,A8-g1-domain_leave_out-adversarial,0.0
nonpositive_forward_transfer,A8-g1-domain_leave_out-structural,0.0
nonpositive_forward_transfer,A8-g1-domain_leave_out-surface,0.0
nonpositive_forward_transfer,A8-g1-generator_leave_out-adversarial,0.0
nonpositive_forward_transfer,A8-g1-generator_leave_out-structural,0.0
nonpositive_forward_transfer,A8-g1-generator_leave_out-surface,0.0
nonpositive_forward_transfer,A8-g1-long_horizon_recurrence-adversarial,0.0
nonpositive_forward_transfer,A8-g1-long_horizon_recurrence-structural,0.0
nonpositive_forward_transfer,A8-g1-long_horizon_recurrence-surface,0.0
nonpositive_forward_transfer,A8-g1-policy_semantic_transfer-adversarial,0.0
nonpositive_forward_transfer,A8-g1-policy_semantic_transfer-structural,0.0
nonpositive_forward_transfer,A8-g1-policy_semantic_transfer-surface,0.0
nonpositive_forward_transfer,A8-g2-corruption_composition_leave_out-adversarial,0.0
nonpositive_forward_transfer,A8-g2-corruption_family_leave_out-surface,-0.03251193210902825
nonpositive_forward_transfer,A8-g2-domain_leave_out-structural,-0.007062114356231941
nonpositive_forward_transfer,A8-g2-long_horizon_recurrence-adversarial,0.0
nonpositive_forward_transfer,A8-g2-policy_semantic_transfer-adversarial,0.0
nonpositive_forward_transfer,A8-g2-policy_semantic_transfer-surface,-0.01176271641422677
nonpositive_forward_transfer,A8-g3-corruption_composition_leave_out-adversarial,0.0
nonpositive_forward_transfer,A8-g3-corruption_composition_leave_out-surface,-0.04657941595441595
nonpositive_forward_transfer,A8-g3-corruption_family_leave_out-adversarial,0.0
nonpositive_forward_transfer,A8-g3-domain_leave_out-adversarial,0.0
nonpositive_forward_transfer,A8-g3-generator_leave_out-adversarial,0.0
nonpositive_forward_transfer,A8-g3-policy_semantic_transfer-adversarial,0.0
nonpositive_forward_transfer,A9-g1-corruption_composition_leave_out-adversarial,0.0
nonpositive_forward_transfer,A9-g1-corruption_composition_leave_out-structural,0.0
nonpositive_forward_transfer,A9-g1-corruption_composition_leave_out-surface,0.0
nonpositive_forward_transfer,A9-g1-corruption_family_leave_out-adversarial,0.0
nonpositive_forward_transfer,A9-g1-corruption_family_leave_out-structural,0.0
nonpositive_forward_transfer,A9-g1-corruption_family_leave_out-surface,0.0
nonpositive_forward_transfer,A9-g1-domain_leave_out-adversarial,0.0
nonpositive_forward_transfer,A9-g1-domain_leave_out-structural,0.0
nonpositive_forward_transfer,A9-g1-domain_leave_out-surface,0.0
nonpositive_forward_transfer,A9-g1-generator_leave_out-adversarial,0.0
nonpositive_forward_transfer,A9-g1-generator_leave_out-structural,0.0
nonpositive_forward_transfer,A9-g1-generator_leave_out-surface,0.0
nonpositive_forward_transfer,A9-g1-long_horizon_recurrence-adversarial,0.0
nonpositive_forward_transfer,A9-g1-long_horizon_recurrence-structural,0.0
nonpositive_forward_transfer,A9-g1-long_horizon_recurrence-surface,0.0
nonpositive_forward_transfer,A9-g1-policy_semantic_transfer-adversarial,0.0
nonpositive_forward_transfer,A9-g1-policy_semantic_transfer-structural,0.0
nonpositive_forward_transfer,A9-g1-policy_semantic_transfer-surface,0.0
nonpositive_forward_transfer,A9-g2-corruption_composition_leave_out-adversarial,0.0
nonpositive_forward_transfer,A9-g2-corruption_family_leave_out-surface,-0.03251193210902825
nonpositive_forward_transfer,A9-g2-domain_leave_out-structural,-0.007062114356231941
nonpositive_forward_transfer,A9-g2-long_horizon_recurrence-adversarial,0.0
nonpositive_forward_transfer,A9-g2-policy_semantic_transfer-adversarial,0.0
nonpositive_forward_transfer,A9-g2-policy_semantic_transfer-surface,-0.01176271641422677
nonpositive_forward_transfer,A9-g3-corruption_composition_leave_out-adversarial,0.0
nonpositive_forward_transfer,A9-g3-corruption_composition_leave_out-surface,-0.04657941595441595
nonpositive_forward_transfer,A9-g3-corruption_family_leave_out-adversarial,0.0
nonpositive_forward_transfer,A9-g3-domain_leave_out-adversarial,0.0
nonpositive_forward_transfer,A9-g3-generator_leave_out-adversarial,0.0
nonpositive_forward_transfer,A9-g3-policy_semantic_transfer-adversarial,0.0
retention_gate_failure,g2-corruption_family_leave_out,0.0
retention_gate_failure,g2-domain_leave_out,0.01596621812814114
retention_gate_failure,g2-policy_semantic_transfer,0.008457558421661737
retention_gate_failure,g2-corruption_family_leave_out,0.0
retention_gate_failure,g2-domain_leave_out,0.014043877917889191
retention_gate_failure,g2-policy_semantic_transfer,0.011835645208384205
retention_gate_failure,g2-corruption_family_leave_out,0.0
retention_gate_failure,g2-domain_leave_out,0.01596621812814103
retention_gate_failure,g2-policy_semantic_transfer,0.008457558421661737
retention_gate_failure,g2-corruption_family_leave_out,0.0
retention_gate_failure,g2-domain_leave_out,0.01596621812814114
retention_gate_failure,g2-policy_semantic_transfer,0.008457558421661737
retention_gate_failure,g2-corruption_family_leave_out,0.0
retention_gate_failure,g2-domain_leave_out,0.01596621812814114
retention_gate_failure,g2-policy_semantic_transfer,0.008457558421661737
retention_gate_failure,g2-generator_leave_out,0.0
retention_gate_failure,g2-policy_semantic_transfer,0.0
retention_gate_failure,g2-corruption_family_leave_out,0.0
retention_gate_failure,g2-domain_leave_out,0.01596621812814114
retention_gate_failure,g2-policy_semantic_transfer,0.008457558421661737
retention_gate_failure,g2-generator_leave_out,0.0
retention_gate_failure,g2-corruption_family_leave_out,0.0
retention_gate_failure,g2-domain_leave_out,0.01596621812814103
retention_gate_failure,g2-policy_semantic_transfer,0.008457558421661626
retention_gate_failure,g2-corruption_family_leave_out,0.0
retention_gate_failure,g2-domain_leave_out,0.01596621812814103
retention_gate_failure,g2-policy_semantic_transfer,0.008457558421661626
retention_gate_failure,g2-corruption_family_leave_out,0.0
retention_gate_failure,g2-domain_leave_out,0.0037126769038503538
retention_gate_failure,g2-corruption_family_leave_out,0.0
retention_gate_failure,g2-policy_semantic_transfer,0.0
retention_gate_failure,g2-domain_leave_out,0.0
retention_gate_failure,g2-policy_semantic_transfer,0.0
retention_gate_failure,g2-corruption_family_leave_out,0.0
retention_gate_failure,g2-domain_leave_out,0.0037126769038503538
retention_gate_failure,g2-generator_leave_out,0.0
retention_gate_failure,g2-policy_semantic_transfer,0.0
retention_gate_failure,g2-corruption_family_leave_out,0.0
retention_gate_failure,g2-domain_leave_out,0.01436387791788929
retention_gate_failure,g2-policy_semantic_transfer,0.016020450403189335
retention_gate_failure,g2-policy_semantic_transfer,0.0
retention_gate_failure,g2-corruption_family_leave_out,0.0
retention_gate_failure,g2-domain_leave_out,0.00483782034744451
retention_gate_failure,g2-domain_leave_out,0.010628074507335938
retention_gate_failure,g2-policy_semantic_transfer,0.0
retention_gate_failure,g2-domain_leave_out,0.007639093641862993
retention_gate_failure,g2-policy_semantic_transfer,0.0
retention_gate_failure,g2-corruption_family_leave_out,0.0
retention_gate_failure,g2-domain_leave_out,0.01596621812814114
retention_gate_failure,g2-policy_semantic_transfer,0.008457558421661737
retention_gate_failure,g2-corruption_family_leave_out,0.0
retention_gate_failure,g2-domain_leave_out,0.01596621812814114
retention_gate_failure,g2-policy_semantic_transfer,0.008457558421661737
retention_gate_failure,g2-corruption_family_leave_out,0.0
retention_gate_failure,g2-domain_leave_out,0.01596621812814114
retention_gate_failure,g2-policy_semantic_transfer,0.008457558421661737
retention_gate_failure,g2-policy_semantic_transfer,0.0
retention_gate_failure,g2-corruption_family_leave_out,0.0
retention_gate_failure,g2-policy_semantic_transfer,0.0
retention_gate_failure,g2-corruption_family_leave_out,0.0
retention_gate_failure,g2-policy_semantic_transfer,0.0
retention_gate_failure,g2-corruption_family_leave_out,0.0
retention_gate_failure,g2-policy_semantic_transfer,0.0
retention_gate_failure,g2-corruption_family_leave_out,0.0
retention_gate_failure,g2-domain_leave_out,0.01596621812814114
retention_gate_failure,g2-policy_semantic_transfer,0.008457558421661737
retention_gate_failure,g2-corruption_family_leave_out,0.0
retention_gate_failure,g2-domain_leave_out,0.01596621812814114
retention_gate_failure,g2-policy_semantic_transfer,0.008457558421661737
retention_gate_failure,g2-corruption_family_leave_out,0.0
retention_gate_failure,g2-policy_semantic_transfer,0.0
retention_gate_failure,g2-corruption_family_leave_out,0.0
retention_gate_failure,g2-domain_leave_out,0.029732884794807624
retention_gate_failure,g2-long_horizon_recurrence,0.01338752607759952
retention_gate_failure,g2-policy_semantic_transfer,0.013290891754994871
retention_gate_failure,g2-corruption_family_leave_out,0.0
retention_gate_failure,g2-domain_leave_out,0.01596621812814114
retention_gate_failure,g2-policy_semantic_transfer,0.008457558421661737
retention_gate_failure,g2-corruption_family_leave_out,0.0
retention_gate_failure,g2-domain_leave_out,0.01596621812814114
retention_gate_failure,g2-policy_semantic_transfer,0.008457558421661737
retention_gate_failure,g3-corruption_composition_leave_out,0.0004043981481480774
retention_gate_failure,g2-corruption_family_leave_out,0.0
retention_gate_failure,g2-domain_leave_out,0.012666741851341201
retention_gate_failure,g2-policy_semantic_transfer,0.0049291787920319186
retention_gate_failure,g2-corruption_family_leave_out,0.0
retention_gate_failure,g2-domain_leave_out,0.023800917524854137
retention_gate_failure,g2-policy_semantic_transfer,0.015354516865516699
retention_gate_failure,g2-domain_leave_out,0.02078388403203124
retention_gate_failure,g2-policy_semantic_transfer,0.008124225088328108
retention_gate_failure,g2-corruption_family_leave_out,0.0
retention_gate_failure,g2-policy_semantic_transfer,0.0003333333333332966
retention_gate_failure,g2-corruption_family_leave_out,0.0
retention_gate_failure,g2-domain_leave_out,0.01596621812814114
retention_gate_failure,g2-policy_semantic_transfer,0.008457558421661737
retention_gate_failure,g2-corruption_family_leave_out,0.0
retention_gate_failure,g2-domain_leave_out,0.01596621812814114
retention_gate_failure,g2-policy_semantic_transfer,0.008457558421661737
retention_gate_failure,g2-corruption_family_leave_out,0.0
retention_gate_failure,g2-domain_leave_out,0.01596621812814114
retention_gate_failure,g2-policy_semantic_transfer,0.008457558421661737
retention_gate_failure,g2-corruption_family_leave_out,0.0
retention_gate_failure,g2-domain_leave_out,0.01596621812814114
retention_gate_failure,g2-policy_semantic_transfer,0.008457558421661737
retention_gate_failure,g2-corruption_family_leave_out,0.0
retention_gate_failure,g2-policy_semantic_transfer,0.002504139139781314
retention_gate_failure,g2-corruption_family_leave_out,0.0
retention_gate_failure,g2-domain_leave_out,0.01596621812814114
retention_gate_failure,g2-policy_semantic_transfer,0.008457558421661737
retention_gate_failure,g2-corruption_family_leave_out,0.0
retention_gate_failure,g2-domain_leave_out,0.01596621812814114
retention_gate_failure,g2-policy_semantic_transfer,0.008457558421661737
