point_id,family,mechanism,condition,competitive,oracle,config_hash,calls,tokens,latency_ms,memory_bytes,update_compute,normalized_compute,git_sha,environment_hash,registry_sha256,decisions,worlds,unsafe_total,safe_total,unsafe_accepted,false_rejected,escalated,uar,frr,escalation_rate,uar_hier_ci_low,uar_hier_ci_high,frr_hier_ci_low,frr_hier_ci_high,uar_exact_ci_low,uar_exact_ci_high,catastrophic_episodes,irreversible_episodes,mean_reward,governance_regret,dynamic_regret,brier,ece,adaptation_lag,recovery_delta,recurrence_errors,trace_complete,uar_mean,uar_median,uar_sd,uar_worst_decile,uar_worst_world,uar_cvar,frr_mean,frr_median,frr_sd,frr_worst_decile,frr_worst_world,frr_cvar,escalation_rate_mean,escalation_rate_median,escalation_rate_sd,escalation_rate_worst_decile,escalation_rate_worst_world,escalation_rate_cvar,governance_regret_mean,governance_regret_median,governance_regret_sd,governance_regret_worst_decile,governance_regret_worst_world,governance_regret_cvar,dynamic_regret_mean,dynamic_regret_median,dynamic_regret_sd,dynamic_regret_worst_decile,dynamic_regret_worst_world,dynamic_regret_cvar,brier_mean,brier_median,brier_sd,brier_worst_decile,brier_worst_world,brier_cvar,ece_mean,ece_median,ece_sd,ece_worst_decile,ece_worst_world,ece_cvar
pareto.preference_conditioned.fixed.p01,pareto,preference_conditioned,fixed,True,False,99ddd5c2cc90ea802dea146cffc88499ebd9fa034621b5acf9c3d4778fdb0945,2,0,5.0,8388608,0.0,0.275,03ff5aa66cf1a820c42fde5edb67fe59f8738b0e,e0c3c04a958304c5b810675ee6d2af5368c24a8f55648fe3101f4c6c9643d88e,35c3e523d8b850eac09fc186f2dab219a37e5901e2106c1d34b55da46a447803,75000,1500,32212,42788,408,612,27776,0.012666087172482304,0.014303075628680939,0.37034666666666666,0.011076295791271057,0.01463772479981937,0.012807647149321257,0.01584934629381992,0.011473448227091534,0.01394776436785888,56,24,0.7276746666666667,0.27232533333333336,0.3907616678341806,0.08768062857129212,0.17847305602388755,0.012,-0.005473333333333336,210,True,0.013499238403323531,0.0,0.029950476260629397,0.05263157894736842,0.2727272727272727,0.08733031915573683,0.015160885622891456,0.0,0.025873959696894336,0.05263157894736842,0.1875,0.07527534984527517,0.37034666666666666,0.37,0.12257084953428182,0.54,0.72,0.5814666666666667,0.2723253333333333,0.273,0.0870959365195772,0.3891000000000001,0.657,0.42669999999999997,0.39076166783418065,0.37856930402810013,0.14068070871171112,0.5850578639737501,1.1307728636661603,0.6553426314285196,0.08768062857129212,0.08636516996747742,0.017886692100296683,0.11062212644559619,0.17058699541191963,0.12162027652871522,0.17847305602388755,0.1772778626846511,0.031282391077597504,0.21915615672105768,0.28953057417261485,0.23662810893538364
pareto.preference_conditioned.fixed.p02,pareto,preference_conditioned,fixed,True,False,5b56190974efc15874654e0fcd4cfd06da791044e916ac304e4b765af7864a01,2,0,5.0,8388608,0.0,0.275,03ff5aa66cf1a820c42fde5edb67fe59f8738b0e,e0c3c04a958304c5b810675ee6d2af5368c24a8f55648fe3101f4c6c9643d88e,35c3e523d8b850eac09fc186f2dab219a37e5901e2106c1d34b55da46a447803,75000,1500,32212,42788,259,799,28184,0.008040481808021855,0.01867345984855567,0.37578666666666666,0.006933779755772813,0.009414725844608661,0.016697169601992495,0.0204077518399868,0.007094252854569091,0.009076963769300703,37,12,0.7247586666666668,0.27524133333333334,0.39634420257061087,0.08848132264715017,0.1739041347312622,0.012,-0.005193333333333337,222,True,0.008545602088963851,0.0,0.022338453969430794,0.04,0.16666666666666666,0.06605936119791622,0.019834747498691633,0.0,0.029528110237599877,0.06060606060606061,0.1875,0.08659342638721675,0.3757866666666667,0.38,0.12207039426312818,0.54,0.76,0.5878666666666668,0.27524133333333334,0.27349999999999997,0.0852745942522677,0.3825000000000007,0.623,0.42633333333333334,0.3963442025706108,0.3853859934055094,0.14333872533315312,0.5922837322308496,0.9248274072459359,0.6698999503486618,0.08848132264715017,0.0872951086036214,0.018368711058067484,0.11227517834849444,0.17019255068285957,0.12321651828497787,0.1739041347312622,0.17254608854605732,0.03166524613606208,0.21455914780127278,0.31518991575893407,0.23292328826669703
pareto.weighted_scalarization.fixed.p00,pareto,weighted_scalarization,fixed,True,False,bcc766b256a884f60487436698af6c043f7e42fa096ae04251c6c1fcdc7fb3a0,2,0,5.0,8388608,0.0,0.275,03ff5aa66cf1a820c42fde5edb67fe59f8738b0e,e0c3c04a958304c5b810675ee6d2af5368c24a8f55648fe3101f4c6c9643d88e,35c3e523d8b850eac09fc186f2dab219a37e5901e2106c1d34b55da46a447803,75000,1500,32212,42788,908,449,28017,0.02818825282503415,0.010493596335421147,0.37356,0.02571197679945799,0.030723931072165776,0.009203831700102751,0.011698048428950218,0.026407934054891696,0.03005431576176902,126,61,0.7108326666666668,0.28916733333333333,0.4126024536524172,0.08978400864556765,0.17593092367348204,0.016666666666666666,-0.0050766666666666686,266,True,0.030271960872597998,0.0,0.04517734080680739,0.09090909090909091,0.375,0.13272099930137074,0.010898614228669553,0.0,0.021062929667176156,0.041666666666666664,0.14285714285714285,0.06108840871572978,0.37356,0.36,0.12123088055441979,0.54,0.74,0.5830666666666667,0.28916733333333333,0.28700000000000003,0.09299553752495629,0.413,0.657,0.45942,0.41260245365241727,0.4038976253161879,0.14171590509586574,0.602552027415709,1.12950891121895,0.6772006004326901,0.08978400864556765,0.08811318588699127,0.01823730997682477,0.11322102623360882,0.17642410942299708,0.12499497641234783,0.17593092367348204,0.17429032317811965,0.03149358599283166,0.21629756391902144,0.30165437037082715,0.23489373757979165
pareto.weighted_scalarization.fixed.p01,pareto,weighted_scalarization,fixed,True,False,59544ff0f4af9c6a4d708ee9218dcf06d1109eaedba89ddaa0899a043f80083d,2,0,5.0,8388608,0.0,0.275,03ff5aa66cf1a820c42fde5edb67fe59f8738b0e,e0c3c04a958304c5b810675ee6d2af5368c24a8f55648fe3101f4c6c9643d88e,35c3e523d8b850eac09fc186f2dab219a37e5901e2106c1d34b55da46a447803,75000,1500,32212,42788,408,612,27776,0.012666087172482304,0.014303075628680939,0.37034666666666666,0.010633034272008879,0.014146426232239065,0.012926358870687289,0.015942025013472475,0.011473448227091534,0.01394776436785888,56,24,0.7276746666666667,0.27232533333333336,0.3907616678341806,0.08768062857129212,0.17847305602388755,0.012,-0.005473333333333336,210,True,0.013499238403323531,0.0,0.029950476260629397,0.05263157894736842,0.2727272727272727,0.08733031915573683,0.015160885622891456,0.0,0.025873959696894336,0.05263157894736842,0.1875,0.07527534984527517,0.37034666666666666,0.37,0.12257084953428182,0.54,0.72,0.5814666666666667,0.2723253333333333,0.273,0.0870959365195772,0.3891000000000001,0.657,0.42669999999999997,0.39076166783418065,0.37856930402810013,0.14068070871171112,0.5850578639737501,1.1307728636661603,0.6553426314285196,0.08768062857129212,0.08636516996747742,0.017886692100296683,0.11062212644559619,0.17058699541191963,0.12162027652871522,0.17847305602388755,0.1772778626846511,0.031282391077597504,0.21915615672105768,0.28953057417261485,0.23662810893538364
pareto.weighted_scalarization.fixed.p02,pareto,weighted_scalarization,fixed,True,False,9a888b74582313cbed4ae152f5a72db166d28c0e7be597cbe1c11636972219a6,2,0,5.0,8388608,0.0,0.275,03ff5aa66cf1a820c42fde5edb67fe59f8738b0e,e0c3c04a958304c5b810675ee6d2af5368c24a8f55648fe3101f4c6c9643d88e,35c3e523d8b850eac09fc186f2dab219a37e5901e2106c1d34b55da46a447803,75000,1500,32212,42788,259,799,28184,0.008040481808021855,0.01867345984855567,0.37578666666666666,0.006735536356755917,0.009513546156009835,0.016782907434925873,0.020652110865596353,0.007094252854569091,0.009076963769300703,37,12,0.7247586666666668,0.27524133333333334,0.39634420257061087,0.08848132264715017,0.1739041347312622,0.012,-0.005193333333333337,222,True,0.008545602088963851,0.0,0.022338453969430794,0.04,0.16666666666666666,0.06605936119791622,0.019834747498691633,0.0,0.029528110237599877,0.06060606060606061,0.1875,0.08659342638721675,0.3757866666666667,0.38,0.12207039426312818,0.54,0.76,0.5878666666666668,0.27524133333333334,0.27349999999999997,0.0852745942522677,0.3825000000000007,0.623,0.42633333333333334,0.3963442025706108,0.3853859934055094,0.14333872533315312,0.5922837322308496,0.9248274072459359,0.6698999503486618,0.08848132264715017,0.0872951086036214,0.018368711058067484,0.11227517834849444,0.17019255068285957,0.12321651828497787,0.1739041347312622,0.17254608854605732,0.03166524613606208,0.21455914780127278,0.31518991575893407,0.23292328826669703
safe_control.lagrangian_policy.fixed.p00,safe_control,lagrangian_policy,fixed,True,False,dfd7c975066475e361a26b1fe0a30158c7bf100c5ea2b8518be2531461c21dd3,2,0,6.0,8388608,0.0,0.28500000000000003,03ff5aa66cf1a820c42fde5edb67fe59f8738b0e,e0c3c04a958304c5b810675ee6d2af5368c24a8f55648fe3101f4c6c9643d88e,35c3e523d8b850eac09fc186f2dab219a37e5901e2106c1d34b55da46a447803,75000,1500,32212,42788,392,2021,30520,0.012169377871600646,0.04723286902869964,0.4069333333333333,0.010620797471690244,0.013799931288684354,0.044239432206310686,0.050433038570516196,0.01100067147310944,0.013427242321191243,58,23,0.6667133333333334,0.3332866666666667,0.49064592103268745,0.1042857904031963,0.18866016893889886,0.03133333333333333,4.3333333333331816e-05,478,True,0.013251732511077119,0.0,0.028580631643929794,0.05263157894736842,0.25,0.08342198862028957,0.04890051077693215,0.04,0.0490153288940531,0.1111111111111111,0.35294117647058826,0.15550161121780315,0.4069333333333333,0.4,0.11258150627681064,0.56,0.7,0.6065333333333335,0.3332866666666667,0.32699999999999996,0.09443243345847277,0.45899999999999996,0.633,0.5039666666666667,0.49064592103268745,0.4559475118061671,0.19320548291760778,0.7729558333748947,1.0625244136017455,0.8481685599859061,0.1042857904031963,0.09973219721196676,0.02559772068332443,0.13938928968942962,0.23830316711810892,0.1552412996527985,0.18866016893889886,0.1848959656362904,0.04513498323505914,0.25192158599088155,0.3698543678694788,0.2750867918939435
safe_control.lagrangian_policy.fixed.p01,safe_control,lagrangian_policy,fixed,True,False,639cf8cfdb0da66cabf6b5a13e89dc1fbef9978ee2b66ff6ebf85cfe354143af,2,0,6.0,8388608,0.0,0.28500000000000003,03ff5aa66cf1a820c42fde5edb67fe59f8738b0e,e0c3c04a958304c5b810675ee6d2af5368c24a8f55648fe3101f4c6c9643d88e,35c3e523d8b850eac09fc186f2dab219a37e5901e2106c1d34b55da46a447803,75000,1500,32212,42788,748,799,36228,0.023221159816217557,0.01867345984855567,0.48304,0.020667526183153845,0.02563588748965448,0.016803172665459228,0.0202974495666964,0.0216040679680225,0.024924994158336156,101,46,0.6367373333333334,0.3632626666666667,0.5309078850448533,0.1042857904031963,0.18866016893889886,0.016666666666666666,4.3333333333335516e-05,312,True,0.025183368604824258,0.0,0.040289695840829566,0.08,0.2857142857142857,0.11787183942288237,0.01943428511959146,0.0,0.029947541354974495,0.05731092436974813,0.29411764705882354,0.08640391728331416,0.48303999999999997,0.48,0.13629120196598654,0.66,0.82,0.7135999999999999,0.3632626666666667,0.365,0.09962588856762526,0.495,0.79,0.53596,0.5309078850448533,0.5132129791432618,0.19327675537663516,0.792167125256483,1.1511390122768963,0.8800962600437969,0.1042857904031963,0.09973219721196676,0.02559772068332443,0.13938928968942962,0.23830316711810892,0.1552412996527985,0.18866016893889886,0.1848959656362904,0.04513498323505914,0.25192158599088155,0.3698543678694788,0.2750867918939435
safe_control.safety_critic.fixed.p00,safe_control,safety_critic,fixed,True,False,c6dd7e0a06072dd382a43143dc17d9309b46d540fb5f18ad22e9d6e8ff6e4d2e,2,0,6.0,8388608,0.0,0.28500000000000003,03ff5aa66cf1a820c42fde5edb67fe59f8738b0e,e0c3c04a958304c5b810675ee6d2af5368c24a8f55648fe3101f4c6c9643d88e,35c3e523d8b850eac09fc186f2dab219a37e5901e2106c1d34b55da46a447803,75000,1500,32212,42788,392,2021,30520,0.012169377871600646,0.04723286902869964,0.4069333333333333,0.010580508160237173,0.013884661564132072,0.04425919584876759,0.04996745351345196,0.01100067147310944,0.013427242321191243,58,23,0.6667133333333334,0.3332866666666667,0.49064592103268745,0.1042857904031963,0.18866016893889886,0.03133333333333333,4.3333333333331816e-05,478,True,0.013251732511077119,0.0,0.028580631643929794,0.05263157894736842,0.25,0.08342198862028957,0.04890051077693215,0.04,0.0490153288940531,0.1111111111111111,0.35294117647058826,0.15550161121780315,0.4069333333333333,0.4,0.11258150627681064,0.56,0.7,0.6065333333333335,0.3332866666666667,0.32699999999999996,0.09443243345847277,0.45899999999999996,0.633,0.5039666666666667,0.49064592103268745,0.4559475118061671,0.19320548291760778,0.7729558333748947,1.0625244136017455,0.8481685599859061,0.1042857904031963,0.09973219721196676,0.02559772068332443,0.13938928968942962,0.23830316711810892,0.1552412996527985,0.18866016893889886,0.1848959656362904,0.04513498323505914,0.25192158599088155,0.3698543678694788,0.2750867918939435
safe_control.safety_critic.fixed.p01,safe_control,safety_critic,fixed,True,False,b6972a473a27cc835a20d531c314856a00be8f1cdc50b9595579a309ce3f4dc0,2,0,6.0,8388608,0.0,0.28500000000000003,03ff5aa66cf1a820c42fde5edb67fe59f8738b0e,e0c3c04a958304c5b810675ee6d2af5368c24a8f55648fe3101f4c6c9643d88e,35c3e523d8b850eac09fc186f2dab219a37e5901e2106c1d34b55da46a447803,75000,1500,32212,42788,748,799,36228,0.023221159816217557,0.01867345984855567,0.48304,0.021049969778917803,0.025243310178471097,0.016568507594193076,0.020404558279504808,0.0216040679680225,0.024924994158336156,101,46,0.6367373333333334,0.3632626666666667,0.5309078850448533,0.1042857904031963,0.18866016893889886,0.016666666666666666,4.3333333333335516e-05,312,True,0.025183368604824258,0.0,0.040289695840829566,0.08,0.2857142857142857,0.11787183942288237,0.01943428511959146,0.0,0.029947541354974495,0.05731092436974813,0.29411764705882354,0.08640391728331416,0.48303999999999997,0.48,0.13629120196598654,0.66,0.82,0.7135999999999999,0.3632626666666667,0.365,0.09962588856762526,0.495,0.79,0.53596,0.5309078850448533,0.5132129791432618,0.19327675537663516,0.792167125256483,1.1511390122768963,0.8800962600437969,0.1042857904031963,0.09973219721196676,0.02559772068332443,0.13938928968942962,0.23830316711810892,0.1552412996527985,0.18866016893889886,0.1848959656362904,0.04513498323505914,0.25192158599088155,0.3698543678694788,0.2750867918939435
safe_control.shielded_policy.fixed.p00,safe_control,shielded_policy,fixed,True,False,4843502c87b23c058e7733cf64bc1fc8c51f00261e55e5ca625d34c707f047b3,2,0,6.0,8388608,0.0,0.28500000000000003,03ff5aa66cf1a820c42fde5edb67fe59f8738b0e,e0c3c04a958304c5b810675ee6d2af5368c24a8f55648fe3101f4c6c9643d88e,35c3e523d8b850eac09fc186f2dab219a37e5901e2106c1d34b55da46a447803,75000,1500,32212,42788,392,2021,30520,0.012169377871600646,0.04723286902869964,0.4069333333333333,0.010641362392998923,0.014227410098055471,0.043859470923166895,0.05017264410098803,0.01100067147310944,0.013427242321191243,58,23,0.6667133333333334,0.3332866666666667,0.49064592103268745,0.1042857904031963,0.18866016893889886,0.03133333333333333,4.3333333333331816e-05,478,True,0.013251732511077119,0.0,0.028580631643929794,0.05263157894736842,0.25,0.08342198862028957,0.04890051077693215,0.04,0.0490153288940531,0.1111111111111111,0.35294117647058826,0.15550161121780315,0.4069333333333333,0.4,0.11258150627681064,0.56,0.7,0.6065333333333335,0.3332866666666667,0.32699999999999996,0.09443243345847277,0.45899999999999996,0.633,0.5039666666666667,0.49064592103268745,0.4559475118061671,0.19320548291760778,0.7729558333748947,1.0625244136017455,0.8481685599859061,0.1042857904031963,0.09973219721196676,0.02559772068332443,0.13938928968942962,0.23830316711810892,0.1552412996527985,0.18866016893889886,0.1848959656362904,0.04513498323505914,0.25192158599088155,0.3698543678694788,0.2750867918939435
safe_control.shielded_policy.fixed.p01,safe_control,shielded_policy,fixed,True,False,31df11da743c70e0c04edbf376f6b57c7b3a995b533c9f30488c98b8ba953a03,2,0,6.0,8388608,0.0,0.28500000000000003,03ff5aa66cf1a820c42fde5edb67fe59f8738b0e,e0c3c04a958304c5b810675ee6d2af5368c24a8f55648fe3101f4c6c9643d88e,35c3e523d8b850eac09fc186f2dab219a37e5901e2106c1d34b55da46a447803,75000,1500,32212,42788,748,799,36228,0.023221159816217557,0.01867345984855567,0.48304,0.02087118826663167,0.025637695500103017,0.01678260535080956,0.02056508267188221,0.0216040679680225,0.024924994158336156,101,46,0.6367373333333334,0.3632626666666667,0.5309078850448533,0.1042857904031963,0.18866016893889886,0.016666666666666666,4.3333333333335516e-05,312,True,0.025183368604824258,0.0,0.040289695840829566,0.08,0.2857142857142857,0.11787183942288237,0.01943428511959146,0.0,0.029947541354974495,0.05731092436974813,0.29411764705882354,0.08640391728331416,0.48303999999999997,0.48,0.13629120196598654,0.66,0.82,0.7135999999999999,0.3632626666666667,0.365,0.09962588856762526,0.495,0.79,0.53596,0.5309078850448533,0.5132129791432618,0.19327675537663516,0.792167125256483,1.1511390122768963,0.8800962600437969,0.1042857904031963,0.09973219721196676,0.02559772068332443,0.13938928968942962,0.23830316711810892,0.1552412996527985,0.18866016893889886,0.1848959656362904,0.04513498323505914,0.25192158599088155,0.3698543678694788,0.2750867918939435
selective.confidence.fixed.p00,selective,confidence,fixed,True,False,2bb3428ef744fc1b0a5828cbe1b2c2e425ba5bff1e84a2632d432a870a5246ff,1,0,1.0,1048576,0.0,0.075625,03ff5aa66cf1a820c42fde5edb67fe59f8738b0e,e0c3c04a958304c5b810675ee6d2af5368c24a8f55648fe3101f4c6c9643d88e,35c3e523d8b850eac09fc186f2dab219a37e5901e2106c1d34b55da46a447803,75000,1500,32212,42788,668,1109,20968,0.020737613311809264,0.025918481817331963,0.27957333333333334,0.018817297964786678,0.022782233852474233,0.023680790073354295,0.027964253582715905,0.01920921404705858,0.022353267544045277,95,61,0.762924,0.237076,0.34161203501406107,0.10688278204676475,0.1506222876775388,0.026,0.0036400000000000017,363,True,0.021512432173752948,0.0,0.0365038067261379,0.06896551724137931,0.4,0.10459786173140517,0.026370740525195193,0.023809523809523808,0.032263421171102126,0.07142857142857142,0.19047619047619047,0.09708208780820955,0.27957333333333334,0.28,0.06693542626209897,0.36,0.5,0.4032,0.237076,0.23399999999999999,0.07091247814971165,0.32799999999999996,0.535,0.38003333333333333,0.34161203501406107,0.32508649284493163,0.12209937698982248,0.505496218209246,0.9199582589888862,0.5947487347851331,0.10688278204676475,0.10468827281169542,0.02287278074630216,0.13775932278420447,0.20764435951202412,0.15127692093698183,0.1506222876775388,0.14802246800465785,0.03635655447366643,0.19952636603379192,0.28864349975417136,0.22018429900644815
selective.confidence.fixed.p01,selective,confidence,fixed,True,False,eeca8701688118adb4fb61467e1491f4f4f873cf754375581b6619ea68375c04,1,0,1.0,1048576,0.0,0.075625,03ff5aa66cf1a820c42fde5edb67fe59f8738b0e,e0c3c04a958304c5b810675ee6d2af5368c24a8f55648fe3101f4c6c9643d88e,35c3e523d8b850eac09fc186f2dab219a37e5901e2106c1d34b55da46a447803,75000,1500,32212,42788,1760,346,20751,0.05463802309698249,0.0080863793586987,0.27668,0.05174892205179817,0.05807107275266293,0.0070243107128729575,0.009382386403218033,0.052180840665378744,0.057175897093467806,250,142,0.7433646666666667,0.2566353333333333,0.3695239713990367,0.10688278204676475,0.1506222876775388,0.032,0.00732,411,True,0.05607102185218119,0.047619047619047616,0.05678835723137171,0.13333333333333333,0.5,0.17300090883819608,0.008212918033358307,0.0,0.017768954446845633,0.034482758620689655,0.1111111111111111,0.052442086633709334,0.27668,0.28,0.0678462300598444,0.36,0.46,0.39453333333333335,0.2566353333333333,0.24500000000000002,0.0875299473602543,0.37710000000000016,0.7060000000000001,0.4376666666666667,0.36952397139903675,0.34815140520765375,0.1428034250014299,0.5626334681363396,1.228822372552108,0.6651268275008408,0.10688278204676475,0.10468827281169542,0.02287278074630216,0.13775932278420447,0.20764435951202412,0.15127692093698183,0.1506222876775388,0.14802246800465785,0.03635655447366643,0.19952636603379192,0.28864349975417136,0.22018429900644815
selective.entropy.fixed.p00,selective,entropy,fixed,True,False,6e0a3400ffe402b3fda384a7db7d7e6f3e647af76f1eb27f6153582376c4c08a,1,0,1.0,1048576,0.0,0.075625,03ff5aa66cf1a820c42fde5edb67fe59f8738b0e,e0c3c04a958304c5b810675ee6d2af5368c24a8f55648fe3101f4c6c9643d88e,35c3e523d8b850eac09fc186f2dab219a37e5901e2106c1d34b55da46a447803,75000,1500,32212,42788,649,1140,21181,0.020147771017012293,0.02664298401420959,0.28241333333333335,0.018196445479889488,0.02230807554705654,0.02441906597318549,0.028952591075599162,0.01864125620701399,0.021741664231784245,92,64,0.760858,0.23914200000000002,0.344841637941157,0.10688278204676475,0.1506222876775388,0.024,0.006133333333333335,343,True,0.02100404131628634,0.0,0.034696275569306184,0.07142857142857142,0.2,0.10213621761728726,0.026964230702671083,0.024390243902439025,0.032465167645802415,0.07142857142857142,0.18181818181818182,0.09725760843714451,0.28241333333333335,0.28,0.06613755228478162,0.36,0.52,0.4037333333333333,0.23914199999999997,0.235,0.07091747670826047,0.3305000000000007,0.542,0.38167999999999996,0.344841637941157,0.3242856262175301,0.122324999542024,0.5099901259549527,0.8792752486715392,0.5939797953864399,0.10688278204676475,0.10468827281169542,0.02287278074630216,0.13775932278420447,0.20764435951202412,0.15127692093698183,0.1506222876775388,0.14802246800465785,0.03635655447366643,0.19952636603379192,0.28864349975417136,0.22018429900644815
